Set,TestSet,Rep,Input,CorrOutput,PredOutput
equalFreq,test,6,JH EH0 B UH1 CH,W AH0,W AH0
equalFreq,test,6,P EH1 SH,W AH0,?
equalFreq,test,6,UW0 B IH1 CH,W AH0,W AH0
equalFreq,test,6,UW0 B EY1 K,L EY0,L EY0
equalFreq,test,6,IH0 K EH1 S,W AH0,L EY0
equalFreq,test,6,K EY1 T,L EY0,L EY0
equalFreq,test,6,V IY0 S EH1 N,Y IY0,Y IY0
equalFreq,test,6,P IY0 N IY1 N,Y IY0,Y IY0
equalFreq,test,6,JH IH0 L AH1 T,L EY0,L EY0
equalFreq,test,6,F IH0 CH EY1 K,L EY0,L EY0
equalFreq,test,6,IY0 M OW1 V,Y IY0,Y IY0
equalFreq,test,6,G IH1 P,L EY0,L EY0
equalFreq,test,6,V UW1 SH,W AH0,W AH0
equalFreq,test,6,EH0 N OW1 G,Y IY0,Y IY0
equalFreq,test,6,V UH1 CH,W AH0,W AH0
equalFreq,test,6,IH0 M IY1 P,L EY0,L EY0
equalFreq,test,6,L EH0 L AH1 F,L EY0,L EY0
equalFreq,test,6,UW0 F OW1 ZH,W AH0,W AH0
equalFreq,test,6,N IH1 SH,W AH0,W AH0
equalFreq,test,6,G EH0 F OW1 JH,W AH0,W AH0
equalFreq,test,6,V EY1 ZH,W AH0,W AH0
equalFreq,test,6,M AH1 N,Y IY0,Y IY0
equalFreq,test,6,UW0 G UH1 SH,W AH0,W AH0
equalFreq,test,6,AH0 SH EY1 N,Y IY0,Y IY0
equalFreq,test,6,M IY0 D IY1 P,L EY0,L EY0
equalFreq,test,6,T IY0 G IH1 CH,W AH0,W AH0
equalFreq,test,6,UW0 M EY1 K,L EY0,L EY0
equalFreq,test,6,EY0 P AH1 K,L EY0,L EY0
equalFreq,test,6,G EH0 SH UW1 V,Y IY0,Y IY0
equalFreq,test,6,CH EH1 NG,Y IY0,Y IY0
equalFreq,test,6,IY0 F IH1 NG,Y IY0,Y IY0
equalFreq,test,6,S EH0 SH IH1 ZH,W AH0,W AH0
equalFreq,test,6,P UW1 B,Y IY0,Y IY0
equalFreq,test,6,EY0 K EY1 T,L EY0,L EY0
equalFreq,test,6,CH IY0 G UH1 T,L EY0,L EY0
equalFreq,test,6,IY0 L EY1 V,Y IY0,Y IY0
equalFreq,test,6,M EH1 M,Y IY0,Y IY0
equalFreq,test,6,Z IH1 D,Y IY0,Y IY0
equalFreq,test,6,N EY0 S IH1 SH,W AH0,W AH0
equalFreq,test,6,G AH1 F,L EY0,L EY0
equalFreq,test,6,K OW1 JH,W AH0,W AH0
equalFreq,test,6,Z IY0 V UH1 D,Y IY0,Y IY0
equalFreq,test,6,IY0 F IY1 V,Y IY0,Y IY0
equalFreq,test,6,F EH0 V OW1 JH,W AH0,W AH0
equalFreq,test,6,T IY0 G AH1 P,L EY0,L EY0
equalFreq,test,6,P AH1 V,Y IY0,L EY0
equalFreq,test,6,K IH0 P IY1 F,L EY0,L EY0
equalFreq,test,6,L IH0 L EY1,Y IY0,Y IY0
equalFreq,test,6,SH EH1 CH,W AH0,W AH0
equalFreq,test,6,G UW0 V EH1 F,L EY0,L EY0
equalFreq,test,6,F EH0 V EH1 T,L EY0,L EY0
equalFreq,test,6,Z EY1 ZH,W AH0,W AH0
equalFreq,test,6,JH EH0 K EY1 V,Y IY0,Y IY0
equalFreq,test,6,V AH1 V,Y IY0,Y IY0
equalFreq,test,6,F UH1 D,Y IY0,L EY0
equalFreq,test,6,IY0 N EY1 F,L EY0,L EY0
equalFreq,test,6,EH0 F AH1 K,L EY0,L EY0
equalFreq,test,6,IH0 P OW1 CH,W AH0,Y IY0
equalFreq,test,6,V OW0 K UH1 K,L EY0,L EY0
equalFreq,test,6,M UW1 ZH,W AH0,W AH0
equalFreq,test,6,CH IY0 CH AH1 T,L EY0,L EY0
equalFreq,test,6,D IH1 D,Y IY0,Y IY0
equalFreq,test,6,P OW0 D IY1 CH,W AH0,W AH0
equalFreq,test,6,N EY1 P,L EY0,L EY0
equalFreq,test,6,D UW0 Z EH1 SH,W AH0,W AH0
equalFreq,test,6,B UH0 K UW1 D,Y IY0,L EY0
equalFreq,test,6,Z IY0 Z UW1 JH,W AH0,W AH0
equalFreq,test,6,EY0 N IH1 CH,W AH0,W AH0
equalFreq,test,6,F UH0 D AH1 D,Y IY0,Y IY0
equalFreq,test,6,CH UW1 M,Y IY0,Y IY0
equalFreq,test,6,K EY1 G,Y IY0,Y IY0
equalFreq,test,6,P IY1 ZH,W AH0,W AH0
equalFreq,test,6,UW0 V OW1 CH,W AH0,W AH0
equalFreq,test,6,IH0 B EH1 S,W AH0,Y IY0
equalFreq,test,6,T IY1 JH,W AH0,W AH0
equalFreq,test,6,JH EY1 M,Y IY0,Y IY0
equalFreq,test,6,Z IH1 V,Y IY0,Y IY0
equalFreq,test,6,EH0 M UW1 B,Y IY0,Y IY0
equalFreq,test,6,UW0 K AH1 SH,W AH0,Y IY0
equalFreq,test,6,UH0 K UW1 B,Y IY0,Y IY0
equalFreq,test,6,CH EH1 SH,W AH0,W AH0
equalFreq,test,6,G AH1 K,L EY0,L EY0
equalFreq,test,6,D IY1 F,L EY0,L EY0
equalFreq,test,6,L EH0 P UW1 F,L EY0,L EY0
equalFreq,test,6,P IY1 F,L EY0,L EY0
equalFreq,test,6,M OW0 G IH1 N,Y IY0,Y IY0
equalFreq,test,6,M OW0 F IY1 SH,W AH0,W AH0
equalFreq,test,6,N AH1 K,L EY0,L EY0
equalFreq,test,6,T AH0 L IH1,Y IY0,Y IY0
equalFreq,test,6,L AH1 JH,W AH0,W AH0
equalFreq,test,6,F UH0 S EY1 JH,W AH0,W AH0
equalFreq,test,6,UW0 JH UW1 ZH,W AH0,W AH0
equalFreq,test,6,UH0 D IY1 P,L EY0,L EY0
equalFreq,test,6,P OW0 L IY1,Y IY0,Y IY0
equalFreq,test,6,AH0 SH IH1 M,Y IY0,Y IY0
equalFreq,test,6,EH0 SH EH1 M,Y IY0,Y IY0
equalFreq,test,6,OW0 T EY1 F,L EY0,L EY0
equalFreq,test,6,M IY1 SH,W AH0,Y IY0
equalFreq,test,6,Z IY1 T,L EY0,L EY0
equalFreq,test,6,B UH0 K EY1,Y IY0,Y IY0
equalFreq,test,6,D UW1 V,Y IY0,Y IY0
equalFreq,test,6,S EY0 G UW1 F,L EY0,L EY0
equalFreq,test,6,G AH0 S UW1,Y IY0,Y IY0
equalFreq,test,6,K EH1 K,L EY0,L EY0
equalFreq,test,6,UH0 SH EY1 P,L EY0,L EY0
equalFreq,test,6,EH0 L UH1 T,L EY0,L EY0
equalFreq,test,6,P EY0 T IY1 S,W AH0,W AH0
equalFreq,test,6,JH EH1 Z,W AH0,W AH0
equalFreq,test,6,OW0 P AH1 Z,W AH0,W AH0
equalFreq,test,6,UH0 SH EH1 Z,W AH0,W AH0
equalFreq,test,6,EH0 S UH1 CH,W AH0,W AH0
equalFreq,test,6,N UW0 B AH1 CH,W AH0,W AH0
equalFreq,test,6,Z EH0 N EH1 S,W AH0,W AH0
equalFreq,test,6,UH0 SH EH1 G,Y IY0,Y IY0
equalFreq,test,6,EH0 M UW1 JH,W AH0,W AH0
equalFreq,test,6,AH0 N EH1 B,Y IY0,Y IY0
equalFreq,test,6,T IY0 JH OW1,Y IY0,Y IY0
equalFreq,test,6,K IY1 K,L EY0,L EY0
equalFreq,test,6,CH IY0 M EY1,Y IY0,Y IY0
equalFreq,test,6,EY0 T EH1 JH,W AH0,W AH0
equalFreq,test,6,K UH0 D AH1 Z,W AH0,Y IY0
equalFreq,test,6,K UW0 G EY1 D,Y IY0,Y IY0
equalFreq,test,6,D EY1 P,L EY0,L EY0
equalFreq,test,6,S AH0 G EH1 NG,Y IY0,Y IY0
equalFreq,test,6,EY0 V IY1 D,Y IY0,Y IY0
equalFreq,test,6,Z AH1 JH,W AH0,W AH0
equalFreq,test,6,JH EH0 F IH1 JH,W AH0,W AH0
equalFreq,test,6,IH0 D IH1 F,L EY0,L EY0
equalFreq,test,6,IH0 B UW1 P,L EY0,L EY0
equalFreq,test,6,N EH1 SH,W AH0,W AH0
equalFreq,test,6,V EH0 Z EY1 JH,W AH0,W AH0
equalFreq,test,6,EH0 CH IY1 ZH,W AH0,W AH0
equalFreq,test,6,Z UW1 B,Y IY0,Y IY0
equalFreq,test,6,OW0 V OW1 P,L EY0,L EY0
equalFreq,test,6,IH0 F EH1 S,W AH0,L EY0
equalFreq,test,6,V EH0 S UH1 T,L EY0,L EY0
equalFreq,test,6,EY0 T AH1 T,L EY0,L EY0
equalFreq,test,6,M OW0 K UH1 T,L EY0,L EY0
equalFreq,test,6,IY0 N IY1 CH,W AH0,W AH0
equalFreq,test,6,N IY1 T,L EY0,L EY0
equalFreq,test,6,D UW0 P IH1 SH,W AH0,W AH0
equalFreq,test,6,D IY0 B EY1 F,L EY0,L EY0
equalFreq,test,6,T UW1 P,L EY0,L EY0
equalFreq,test,6,T EH1 P,L EY0,L EY0
equalFreq,test,6,IY0 B EY1 P,L EY0,L EY0
equalFreq,test,6,IY0 N AH1 JH,W AH0,W AH0
equalFreq,test,6,EH0 SH IY1 ZH,W AH0,W AH0
equalFreq,test,6,SH OW0 K EH1 Z,W AH0,W AH0
equalFreq,test,6,EH0 CH OW1 F,L EY0,L EY0
equalFreq,test,6,AH0 S EH1 NG,Y IY0,Y IY0
equalFreq,test,6,UW0 P UW1 F,L EY0,L EY0
equalFreq,test,6,Z IH0 N EY1,Y IY0,Y IY0
equalFreq,test,6,CH AH1 Z,W AH0,W AH0
equalFreq,test,6,D EY0 L UH1 CH,W AH0,W AH0
equalFreq,test,6,AH0 S UH1 CH,W AH0,W AH0
equalFreq,test,6,N EY1 Z,W AH0,W AH0
equalFreq,test,6,B IH0 M EH1,Y IY0,Y IY0
equalFreq,test,6,F UW0 B EY1,Y IY0,Y IY0
equalFreq,test,6,P AH0 D OW1 M,Y IY0,Y IY0
equalFreq,test,6,F UH0 Z IH1,Y IY0,Y IY0
equalFreq,test,6,UH0 S UW1 JH,W AH0,W AH0
equalFreq,test,6,T OW0 S OW1 V,Y IY0,Y IY0
equalFreq,test,6,D UW0 F OW1 N,Y IY0,Y IY0
equalFreq,test,6,G UW1 Z,W AH0,Y IY0
equalFreq,test,6,JH EH1 P,L EY0,Y IY0
equalFreq,test,6,B EH0 T EY1,Y IY0,Y IY0
equalFreq,test,6,V UH0 S EH1,Y IY0,Y IY0
equalFreq,test,6,V IY1 M,Y IY0,Y IY0
equalFreq,test,6,CH AH0 L EH1 T,L EY0,L EY0
equalFreq,test,6,UH0 D IY1 V,Y IY0,Y IY0
equalFreq,test,6,SH EH0 K UH1 SH,W AH0,W AH0
equalFreq,test,6,V UH0 SH EH1 CH,W AH0,W AH0
equalFreq,test,6,EH0 T EY1 P,L EY0,L EY0
equalFreq,test,6,AH0 SH UW1 M,Y IY0,Y IY0
equalFreq,test,6,P EH0 B IY1 T,L EY0,L EY0
equalFreq,test,6,UW0 M IY1 S,W AH0,Y IY0
equalFreq,test,6,UW0 N EH1 D,Y IY0,Y IY0
equalFreq,test,6,JH IY1 F,L EY0,Y IY0
equalFreq,test,6,EH0 SH EY1 T,L EY0,L EY0
equalFreq,test,6,CH IH0 N AH1,Y IY0,Y IY0
equalFreq,test,6,B IY0 Z EH1,Y IY0,Y IY0
equalFreq,test,6,F AH0 Z EH1 SH,W AH0,W AH0
equalFreq,test,6,T AH0 F EH1,Y IY0,L EY0
equalFreq,test,6,IH0 K IY1 D,Y IY0,Y IY0
equalFreq,test,6,N UW0 V OW1 G,Y IY0,Y IY0
equalFreq,test,6,N EH1 ZH,W AH0,W AH0
equalFreq,test,6,F UH0 S IH1 M,Y IY0,Y IY0
equalFreq,test,6,JH AH1 S,W AH0,W AH0
equalFreq,test,6,B UH0 L IH1 B,Y IY0,Y IY0
equalFreq,test,6,UW0 N UH1 T,L EY0,L EY0
equalFreq,test,6,K AH1 Z,W AH0,Y IY0
equalFreq,test,6,B UH1 T,L EY0,L EY0
equalFreq,test,6,CH EY0 K EH1 ZH,W AH0,W AH0
equalFreq,test,6,N IH0 SH IY1 SH,W AH0,W AH0
equalFreq,test,6,F IH1 P,L EY0,L EY0
equalFreq,test,6,IY0 SH IY1 T,L EY0,L EY0
equalFreq,test,6,B IY1 SH,W AH0,W AH0
equalFreq,test,6,JH AH1 T,L EY0,Y IY0
equalFreq,test,6,SH UW1 K,L EY0,L EY0
equalFreq,test,6,T OW0 P UW1 B,Y IY0,L EY0
equalFreq,test,6,CH UW1 K,L EY0,L EY0
equalFreq,test,6,EY0 T OW1 CH,W AH0,Y IY0
equalFreq,test,6,Z AH0 CH IY1 CH,W AH0,W AH0
equalFreq,test,6,D IH1 T,L EY0,L EY0
equalFreq,test,6,UW0 P IY1 SH,W AH0,W AH0
equalFreq,test,6,V OW0 JH IH1 P,L EY0,Y IY0
equalFreq,test,6,SH IY0 CH IY1 F,L EY0,L EY0
equalFreq,test,6,AH0 F IH1 SH,W AH0,W AH0
equalFreq,test,6,IH0 JH IY1 SH,W AH0,W AH0
equalFreq,test,6,JH UW0 F EY1 Z,W AH0,W AH0
equalFreq,test,6,K OW0 Z AH1 JH,W AH0,W AH0
equalFreq,test,6,F UW0 Z AH1 F,L EY0,L EY0
equalFreq,test,6,UW0 V EH1 G,Y IY0,Y IY0
equalFreq,test,6,S OW1 T,L EY0,L EY0
equalFreq,test,6,OW0 Z OW1 T,L EY0,L EY0
equalFreq,test,6,IY0 G AH1 P,L EY0,L EY0
equalFreq,test,6,T IY1 F,L EY0,L EY0
equalFreq,test,6,M IY1 M,Y IY0,Y IY0
equalFreq,test,7,P IY1 SH,W AH0,W AH0
equalFreq,test,7,JH AH1 P,L EY0,L EY0
equalFreq,test,7,EY0 Z UW1 D,Y IY0,Y IY0
equalFreq,test,7,V UW1 K,L EY0,L EY0
equalFreq,test,7,F EY0 G IH1 G,Y IY0,Y IY0
equalFreq,test,7,T EH1 F,L EY0,L EY0
equalFreq,test,7,EY0 M EY1 P,L EY0,L EY0
equalFreq,test,7,IY0 B IY1 G,Y IY0,Y IY0
equalFreq,test,7,M OW0 G IH1 V,Y IY0,Y IY0
equalFreq,test,7,V AH1 M,Y IY0,Y IY0
equalFreq,test,7,JH EH1 SH,W AH0,W AH0
equalFreq,test,7,AH0 JH IH1 ZH,W AH0,W AH0
equalFreq,test,7,G UW0 M IH1,Y IY0,Y IY0
equalFreq,test,7,JH AH0 S UW1,Y IY0,W AH0
equalFreq,test,7,M AH0 T EH1,Y IY0,Y IY0
equalFreq,test,7,Z EH1 F,L EY0,L EY0
equalFreq,test,7,L AH0 N UW1 CH,W AH0,W AH0
equalFreq,test,7,EH0 T OW1 Z,W AH0,Y IY0
equalFreq,test,7,IH0 G IH1 T,L EY0,L EY0
equalFreq,test,7,K UH0 D UW1 P,L EY0,L EY0
equalFreq,test,7,Z UW1 K,L EY0,L EY0
equalFreq,test,7,B EH0 M IY1 P,L EY0,L EY0
equalFreq,test,7,AH0 B EY1 F,L EY0,L EY0
equalFreq,test,7,CH EH0 SH IH1 T,L EY0,L EY0
equalFreq,test,7,L EY1 Z,W AH0,W AH0
equalFreq,test,7,CH IY1 ZH,W AH0,W AH0
equalFreq,test,7,S EH0 B UH1 T,L EY0,L EY0
equalFreq,test,7,Z IH0 B EY1 K,L EY0,L EY0
equalFreq,test,7,F UW1 Z,W AH0,Y IY0
equalFreq,test,7,G UW0 S IY1 F,L EY0,L EY0
equalFreq,test,7,UW0 P AH1 F,L EY0,L EY0
equalFreq,test,7,F IY0 D EY1 N,Y IY0,Y IY0
equalFreq,test,7,JH IH0 S EH1 Z,W AH0,W AH0
equalFreq,test,7,CH OW0 T EH1 M,Y IY0,Y IY0
equalFreq,test,7,G AH1 G,Y IY0,Y IY0
equalFreq,test,7,EH0 JH EH1 CH,W AH0,W AH0
equalFreq,test,7,S AH0 K AH1 K,L EY0,L EY0
equalFreq,test,7,T IY0 F UH1 D,Y IY0,L EY0
equalFreq,test,7,Z AH1 N,Y IY0,W AH0
equalFreq,test,7,V OW0 B EY1 JH,W AH0,W AH0
equalFreq,test,7,AH0 CH AH1 P,L EY0,L EY0
equalFreq,test,7,K EY0 SH IH1 P,L EY0,L EY0
equalFreq,test,7,CH IY0 M EH1 P,L EY0,L EY0
equalFreq,test,7,M UW1 CH,W AH0,W AH0
equalFreq,test,7,G EH1 CH,W AH0,W AH0
equalFreq,test,7,T IH0 S IY1 JH,W AH0,W AH0
equalFreq,test,7,G OW0 T IH1 NG,Y IY0,Y IY0
equalFreq,test,7,N EY0 JH OW1,Y IY0,W AH0
equalFreq,test,7,T EY0 N IY1,Y IY0,Y IY0
equalFreq,test,7,T OW1 F,L EY0,L EY0
equalFreq,test,7,S UW1 B,Y IY0,Y IY0
equalFreq,test,7,UW0 T EY1 B,Y IY0,Y IY0
equalFreq,test,7,UH0 D OW1 Z,W AH0,Y IY0
equalFreq,test,7,IH0 B IY1 N,Y IY0,Y IY0
equalFreq,test,7,N OW1 B,Y IY0,Y IY0
equalFreq,test,7,JH EY0 F IH1,Y IY0,Y IY0
equalFreq,test,7,B OW1 Z,W AH0,W AH0
equalFreq,test,7,M UW0 Z IH1 M,Y IY0,Y IY0
equalFreq,test,7,T IH0 P IH1,Y IY0,Y IY0
equalFreq,test,7,IY0 M EY1 K,L EY0,L EY0
equalFreq,test,7,IH0 T UW1 K,L EY0,L EY0
equalFreq,test,7,B UW1 F,L EY0,L EY0
equalFreq,test,7,D AH1 V,Y IY0,Y IY0
equalFreq,test,7,EH0 B EY1 CH,W AH0,W AH0
equalFreq,test,7,AH0 T IY1 K,L EY0,L EY0
equalFreq,test,7,Z EY0 P EH1 T,L EY0,L EY0
equalFreq,test,7,UW0 B IH1 G,Y IY0,Y IY0
equalFreq,test,7,M OW1 M,Y IY0,Y IY0
equalFreq,test,7,K IY0 V EH1,Y IY0,Y IY0
equalFreq,test,7,JH UW0 D UW1 F,L EY0,L EY0
equalFreq,test,7,JH EH0 B UH1 CH,W AH0,W AH0
equalFreq,test,7,P EH1 SH,W AH0,W AH0
equalFreq,test,7,UW0 B IH1 CH,W AH0,W AH0
equalFreq,test,7,UW0 B EY1 K,L EY0,L EY0
equalFreq,test,7,IH0 K EH1 S,W AH0,W AH0
equalFreq,test,7,K EY1 T,L EY0,L EY0
equalFreq,test,7,V IY0 S EH1 N,Y IY0,Y IY0
equalFreq,test,7,P IY0 N IY1 N,Y IY0,Y IY0
equalFreq,test,7,JH IH0 L AH1 T,L EY0,L EY0
equalFreq,test,7,F IH0 CH EY1 K,L EY0,L EY0
equalFreq,test,7,IY0 M OW1 V,Y IY0,Y IY0
equalFreq,test,7,G IH1 P,L EY0,L EY0
equalFreq,test,7,V UW1 SH,W AH0,W AH0
equalFreq,test,7,EH0 N OW1 G,Y IY0,Y IY0
equalFreq,test,7,V UH1 CH,W AH0,W AH0
equalFreq,test,7,IH0 M IY1 P,L EY0,L EY0
equalFreq,test,7,L EH0 L AH1 F,L EY0,Y IY0
equalFreq,test,7,UW0 F OW1 ZH,W AH0,W AH0
equalFreq,test,7,N IH1 SH,W AH0,W AH0
equalFreq,test,7,G EH0 F OW1 JH,W AH0,W AH0
equalFreq,test,7,V EY1 ZH,W AH0,W AH0
equalFreq,test,7,M AH1 N,Y IY0,Y IY0
equalFreq,test,7,UW0 G UH1 SH,W AH0,W AH0
equalFreq,test,7,AH0 SH EY1 N,Y IY0,Y IY0
equalFreq,test,7,M IY0 D IY1 P,L EY0,L EY0
equalFreq,test,7,T IY0 G IH1 CH,W AH0,W AH0
equalFreq,test,7,UW0 M EY1 K,L EY0,L EY0
equalFreq,test,7,EY0 P AH1 K,L EY0,L EY0
equalFreq,test,7,G EH0 SH UW1 V,Y IY0,Y IY0
equalFreq,test,7,CH EH1 NG,Y IY0,Y IY0
equalFreq,test,7,IY0 F IH1 NG,Y IY0,Y IY0
equalFreq,test,7,S EH0 SH IH1 ZH,W AH0,W AH0
equalFreq,test,7,P UW1 B,Y IY0,Y IY0
equalFreq,test,7,EY0 K EY1 T,L EY0,L EY0
equalFreq,test,7,CH IY0 G UH1 T,L EY0,L EY0
equalFreq,test,7,IY0 L EY1 V,Y IY0,Y IY0
equalFreq,test,7,M EH1 M,Y IY0,Y IY0
equalFreq,test,7,Z IH1 D,Y IY0,Y IY0
equalFreq,test,7,N EY0 S IH1 SH,W AH0,W AH0
equalFreq,test,7,G AH1 F,L EY0,L EY0
equalFreq,test,7,K OW1 JH,W AH0,W AH0
equalFreq,test,7,Z IY0 V UH1 D,Y IY0,Y IY0
equalFreq,test,7,IY0 F IY1 V,Y IY0,Y IY0
equalFreq,test,7,F EH0 V OW1 JH,W AH0,W AH0
equalFreq,test,7,T IY0 G AH1 P,L EY0,L EY0
equalFreq,test,7,P AH1 V,Y IY0,Y IY0
equalFreq,test,7,K IH0 P IY1 F,L EY0,L EY0
equalFreq,test,7,L IH0 L EY1,Y IY0,Y IY0
equalFreq,test,7,SH EH1 CH,W AH0,W AH0
equalFreq,test,7,G UW0 V EH1 F,L EY0,L EY0
equalFreq,test,7,F EH0 V EH1 T,L EY0,L EY0
equalFreq,test,7,Z EY1 ZH,W AH0,W AH0
equalFreq,test,7,JH EH0 K EY1 V,Y IY0,Y IY0
equalFreq,test,7,V AH1 V,Y IY0,Y IY0
equalFreq,test,7,F UH1 D,Y IY0,Y IY0
equalFreq,test,7,IY0 N EY1 F,L EY0,L EY0
equalFreq,test,7,EH0 F AH1 K,L EY0,L EY0
equalFreq,test,7,IH0 P OW1 CH,W AH0,W AH0
equalFreq,test,7,V OW0 K UH1 K,L EY0,L EY0
equalFreq,test,7,M UW1 ZH,W AH0,W AH0
equalFreq,test,7,CH IY0 CH AH1 T,L EY0,L EY0
equalFreq,test,7,D IH1 D,Y IY0,Y IY0
equalFreq,test,7,P OW0 D IY1 CH,W AH0,W AH0
equalFreq,test,7,N EY1 P,L EY0,L EY0
equalFreq,test,7,D UW0 Z EH1 SH,W AH0,W AH0
equalFreq,test,7,B UH0 K UW1 D,Y IY0,L EY0
equalFreq,test,7,Z IY0 Z UW1 JH,W AH0,W AH0
equalFreq,test,7,EY0 N IH1 CH,W AH0,W AH0
equalFreq,test,7,F UH0 D AH1 D,Y IY0,Y IY0
equalFreq,test,7,CH UW1 M,Y IY0,Y IY0
equalFreq,test,7,K EY1 G,Y IY0,Y IY0
equalFreq,test,7,P IY1 ZH,W AH0,W AH0
equalFreq,test,7,UW0 V OW1 CH,W AH0,W AH0
equalFreq,test,7,IH0 B EH1 S,W AH0,W AH0
equalFreq,test,7,T IY1 JH,W AH0,W AH0
equalFreq,test,7,JH EY1 M,Y IY0,Y IY0
equalFreq,test,7,Z IH1 V,Y IY0,Y IY0
equalFreq,test,7,EH0 M UW1 B,Y IY0,Y IY0
equalFreq,test,7,UW0 K AH1 SH,W AH0,W AH0
equalFreq,test,7,UH0 K UW1 B,Y IY0,Y IY0
equalFreq,test,7,CH EH1 SH,W AH0,W AH0
equalFreq,test,7,G AH1 K,L EY0,L EY0
equalFreq,test,7,D IY1 F,L EY0,L EY0
equalFreq,test,7,L EH0 P UW1 F,L EY0,L EY0
equalFreq,test,7,P IY1 F,L EY0,L EY0
equalFreq,test,7,M OW0 G IH1 N,Y IY0,Y IY0
equalFreq,test,7,M OW0 F IY1 SH,W AH0,W AH0
equalFreq,test,7,N AH1 K,L EY0,L EY0
equalFreq,test,7,T AH0 L IH1,Y IY0,Y IY0
equalFreq,test,7,L AH1 JH,W AH0,W AH0
equalFreq,test,7,F UH0 S EY1 JH,W AH0,W AH0
equalFreq,test,7,UW0 JH UW1 ZH,W AH0,W AH0
equalFreq,test,7,UH0 D IY1 P,L EY0,L EY0
equalFreq,test,7,P OW0 L IY1,Y IY0,Y IY0
equalFreq,test,7,AH0 SH IH1 M,Y IY0,Y IY0
equalFreq,test,7,EH0 SH EH1 M,Y IY0,Y IY0
equalFreq,test,7,OW0 T EY1 F,L EY0,L EY0
equalFreq,test,7,M IY1 SH,W AH0,W AH0
equalFreq,test,7,Z IY1 T,L EY0,L EY0
equalFreq,test,7,B UH0 K EY1,Y IY0,Y IY0
equalFreq,test,7,D UW1 V,Y IY0,Y IY0
equalFreq,test,7,S EY0 G UW1 F,L EY0,L EY0
equalFreq,test,7,G AH0 S UW1,Y IY0,Y IY0
equalFreq,test,7,K EH1 K,L EY0,L EY0
equalFreq,test,7,UH0 SH EY1 P,L EY0,L EY0
equalFreq,test,7,EH0 L UH1 T,L EY0,L EY0
equalFreq,test,7,P EY0 T IY1 S,W AH0,?
equalFreq,test,7,JH EH1 Z,W AH0,W AH0
equalFreq,test,7,OW0 P AH1 Z,W AH0,W AH0
equalFreq,test,7,UH0 SH EH1 Z,W AH0,W AH0
equalFreq,test,7,EH0 S UH1 CH,W AH0,W AH0
equalFreq,test,7,N UW0 B AH1 CH,W AH0,W AH0
equalFreq,test,7,Z EH0 N EH1 S,W AH0,W AH0
equalFreq,test,7,UH0 SH EH1 G,Y IY0,Y IY0
equalFreq,test,7,EH0 M UW1 JH,W AH0,W AH0
equalFreq,test,7,AH0 N EH1 B,Y IY0,Y IY0
equalFreq,test,7,T IY0 JH OW1,Y IY0,Y IY0
equalFreq,test,7,K IY1 K,L EY0,L EY0
equalFreq,test,7,CH IY0 M EY1,Y IY0,Y IY0
equalFreq,test,7,EY0 T EH1 JH,W AH0,W AH0
equalFreq,test,7,K UH0 D AH1 Z,W AH0,W AH0
equalFreq,test,7,K UW0 G EY1 D,Y IY0,Y IY0
equalFreq,test,7,D EY1 P,L EY0,L EY0
equalFreq,test,7,S AH0 G EH1 NG,Y IY0,Y IY0
equalFreq,test,7,EY0 V IY1 D,Y IY0,Y IY0
equalFreq,test,7,Z AH1 JH,W AH0,W AH0
equalFreq,test,7,JH EH0 F IH1 JH,W AH0,W AH0
equalFreq,test,7,IH0 D IH1 F,L EY0,L EY0
equalFreq,test,7,IH0 B UW1 P,L EY0,L EY0
equalFreq,test,7,N EH1 SH,W AH0,W AH0
equalFreq,test,7,V EH0 Z EY1 JH,W AH0,W AH0
equalFreq,test,7,EH0 CH IY1 ZH,W AH0,W AH0
equalFreq,test,7,Z UW1 B,Y IY0,Y IY0
equalFreq,test,7,OW0 V OW1 P,L EY0,L EY0
equalFreq,test,7,IH0 F EH1 S,W AH0,Y IY0
equalFreq,test,7,V EH0 S UH1 T,L EY0,L EY0
equalFreq,test,7,EY0 T AH1 T,L EY0,L EY0
equalFreq,test,7,M OW0 K UH1 T,L EY0,L EY0
equalFreq,test,7,IY0 N IY1 CH,W AH0,W AH0
equalFreq,test,7,N IY1 T,L EY0,L EY0
equalFreq,test,7,D UW0 P IH1 SH,W AH0,W AH0
equalFreq,test,7,D IY0 B EY1 F,L EY0,L EY0
equalFreq,test,7,T UW1 P,L EY0,L EY0
equalFreq,test,7,T EH1 P,L EY0,L EY0
equalFreq,test,7,IY0 B EY1 P,L EY0,L EY0
equalFreq,test,7,IY0 N AH1 JH,W AH0,W AH0
equalFreq,test,7,EH0 SH IY1 ZH,W AH0,W AH0
equalFreq,test,7,SH OW0 K EH1 Z,W AH0,W AH0
equalFreq,test,7,EH0 CH OW1 F,L EY0,L EY0
equalFreq,test,7,AH0 S EH1 NG,Y IY0,Y IY0
equalFreq,test,7,UW0 P UW1 F,L EY0,L EY0
equalFreq,test,7,Z IH0 N EY1,Y IY0,Y IY0
equalFreq,test,7,CH AH1 Z,W AH0,W AH0
equalFreq,test,7,D EY0 L UH1 CH,W AH0,W AH0
equalFreq,test,7,AH0 S UH1 CH,W AH0,W AH0
equalFreq,test,7,N EY1 Z,W AH0,W AH0
equalFreq,test,7,B IH0 M EH1,Y IY0,Y IY0
